all
999761556.9540144
23330.573980470715
9243.244291592513
5347.328647325083
3666.3954543662835
2788.392067322247
2276.9494087955836
1955.7355426889408
1740.6200566320415
1587.0663726474245
1470.3948490783926
1376.8514864256722
1298.843942612621
1232.3374824384152
1175.3689577760347
1126.728714579192
1084.5632601365699
1045.910956288654
1008.4005204331343
974.086576461021
0.0
