all
999735193.867943
26996.42969429055
12162.994948744763
7714.430456229164
5612.715264029528
4398.250604623328
3605.604025910262
3044.8935014601157
2627.461603083361
2306.4859563233417
2053.4432346033445
1848.8032114735406
1678.7883808227016
1534.1696221702748
1409.226198230109
1300.8966901599567
1208.6624804588685
1133.872076064917
1075.9899199334832
1028.5984236044687
0.0
