---- Running command
---- ./polyDFE -d /scratch/40841505/tmpxkqr_o1w -m C -i /scratch/40841505/tmp2d_ogyjr 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40841505/tmpxkqr_o1w
----      with -i /scratch/40841505/tmp2d_ogyjr 1
---- Data /scratch/40841505/tmpxkqr_o1w does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19          r 20          r 21          r 22          r 23          r 24           ln lk          grad status 
   0 0.00000450451  0.0008647194 -33.444059999     0.1398527   0.005009714    0.05328228     0.5834314      0.499803     0.5581096     0.5076067      0.557493     0.6522272     0.6050956     0.5227928     0.5765882     0.4982845     0.5150672     0.5206269      0.482151     0.5460091     0.5199818      0.523935     0.5814646     0.6159988     0.7697745     0.7047025     0.6593795      0.914738      1.558127 -180.9803032981 1.13693615523   -2 
   1 0.00000450450 0.00084843722 -33.491484454 0.14037985722 0.00500950223 0.05328218576 0.58121086895 0.50211710555 0.55780380686 0.50816896874 0.56075842804 0.65374561909 0.60378445682 0.52279274667 0.57585489493 0.49846875535 0.51459309647 0.51976554788 0.48081144790 0.54451232159 0.51826229631 0.52499551070 0.58114780446 0.61499997393 0.77017737866 0.70632469810 0.65890847810 0.91288465891 1.55313251466 -179.6622811245 0.72359128184   -2 
   2 0.00000450446 0.00084968355 -33.393649824 0.14343870456 0.00500822489 0.05328063958 0.55972914591 0.57446503221 0.56272672986 0.53011867468 0.65408461745 0.70085876342 0.57925781481 0.52733544204 0.56299283615 0.50637485414 0.50629798357 0.50200859578 0.45130366866 0.51166738926 0.47993760022 0.55412826724 0.57604124192 0.59362537531 0.78417246187 0.75066768944 0.65009960660 0.87296655756 1.44567264646 -170.0965787292 0.43920557462   -2 
   3 0.00000450444 0.00083482287 -33.358416958 0.14481208941 0.00500770357 0.05328015044 0.57536986416 0.56735508045 0.56506778025 0.53486008863 0.67205350719 0.71166372680 0.57455094192 0.52962354821 0.56010052361 0.50978089641 0.50410169139 0.49638093031 0.44109193251 0.50044416627 0.46635913718 0.56624381794 0.57466349994 0.58613468907 0.79031172753 0.76895011765 0.64725359557 0.85940753969 1.41340048755 -168.6351335744 0.99775414170   -2 
