all
999716965.0819637
34402.75269635406
14978.768220601221
9020.135886750362
6301.625626087345
4795.252493954237
3850.2314347426927
3204.949426404702
2739.137591258461
2390.739813285577
2123.2878605922892
1912.6635292349824
1741.8440042450704
1598.8241917030496
1475.7907644299419
1368.5072982981646
1274.8740959571326
1192.7705869659196
1120.5714843173405
1062.3314225469794
0.0
