all
999736690.6827695
26901.959998487495
12148.601750259735
7700.688185402637
5596.65498866098
4379.824813116152
3584.371895798298
3020.3453366102385
2599.8841339173237
2277.563566322199
2025.7858296045015
1824.7869247932126
1659.5672751937814
1519.7347902287772
1399.6557365108715
1297.221849848248
1211.3052473175476
1139.5303689277102
1076.7570366261439
1016.8659896101942
0.0
