neutral,selected
999618556.0,999702867.0
39373.937781750225,36697.61520767884
19402.21477129709,17138.23483930339
12844.519169125339,10859.043298394437
9567.47482010936,7810.6644614921925
7604.899675967266,6031.700596657808
6303.399380657292,4872.2111442316045
5379.991320929558,4060.771816559011
4691.049091645426,3464.9138183887035
4156.606173675704,3011.5725455012957
3729.4693174058216,2657.037342579425
3380.3874888855053,2373.7708428144438
3090.273285635992,2143.542826025302
2845.9957069029024,1953.5364666699456
2638.072188126948,1794.2138828100917
2459.3641548454534,1658.2653000597631
2304.309611016104,1540.1426641248677
2168.469014178826,1435.820522367824
2048.269894216425,1342.574657300165
1940.8673276087945,1258.7005917333859
1844.04922015532,1183.1856555145825
1756.1389533154736,1115.389511497338
1675.8814332412062,1054.7865512264189
1602.32461304739,1000.7991938675605
1534.7161516918407,952.7241154994257
1472.4272150301965,909.7353561322112
1414.903549313212,870.940453710639
1361.636840534132,835.4641573868805
1312.1491561787586,802.5351874233198
1265.9868208037715,771.554295578165
1222.7231877130969,742.1278049743196
1181.9701597912072,714.0603616585026
1143.3962367245517,687.3119396802294
1106.7460560265329,661.933581801917
1071.8546972330766,638.0005874934344
1038.6505079305546,615.5597004533838
1007.1429256127074,594.5998212983593
977.3958736298722,575.0471523455122
949.4914755703777,556.7788071194371
923.4917194116967,539.6457460418679
899.4064062150578,523.4964844502072
877.174062627131,508.1959480592689
856.6590666920526,493.6372347196524
837.6641372442709,479.7464613492269
819.9537882353865,466.48187072847776
803.2822850125356,453.8283561809884
787.4194592668806,441.7883341067286
772.1692696306445,430.37008263132566
757.3786279240444,419.5753705621425
742.9369319965708,409.3889967900294
728.7691616467303,399.77309196061327
714.8267102918722,390.6682392546221
701.0800600528065,382.00168454282704
687.5160425848484,373.7006958629652
674.1401933576614,365.7073511708686
660.9822980672087,357.99042091798356
648.1014387325888,350.55084562568805
635.5863360033551,343.41927571614315
623.547854007934,336.6464849998239
612.102972243225,330.289331117796
601.3526151723242,324.3957233987046
591.3584287796482,318.99167374832655
582.1248910681595,314.0723387903195
573.5924215666842,309.5976598093199
565.6444559731639,305.49234847207197
558.127528481421,301.6497856595123
550.8795091249481,297.93970437224544
543.7586186144413,294.21982843164847
536.6656376667687,290.3514397148972
529.5540120924429,286.2179300139306
522.4265819783706,281.74396924875487
515.321966070185,276.9115618582051
508.29654391466545,271.7686538683167
501.40833012578196,266.4265870889421
494.7067591735657,261.0446578272157
488.2287005639922,255.8029705148257
481.9979059622646,250.86802266110965
476.02431843438274,246.3582304152362
470.3016745413486,242.31809116295418
464.80521063612184,238.70907726575783
459.49348423292327,235.42201207599544
454.3172287547114,232.3095380090762
449.2338117276496,229.22955757792
444.2209918247796,226.0841186532758
439.28228950098224,222.83717380205758
434.44074106315855,219.5021836279139
429.7260112616788,216.10612999805167
425.1652675478898,212.653779396275
420.7841398346919,209.1237732310037
416.6105098902287,205.51579631084786
412.6617890253308,201.93451765102492
408.90260204337716,198.65633375952578
405.1910249726962,196.10885839279953
401.2675793065024,194.72866257329525
396.840017697816,194.74675244602744
391.7564688820604,196.0237827739327
386.1751403650824,198.02906447740648
380.5049482815135,199.9452900589509
374.50612261297044,200.77074584588044
365.30203858280976,198.50791678601533
63291.364335039034,31736.990074872316
