neutral,selected
999836632.0,999961016.0
10084.212776487451,3803.1906984732937
5515.305987668102,1471.8651786515018
4013.451864007628,903.200306365294
3260.0179581964976,658.648500082715
2806.011168332416,525.9566631675169
2500.666713398103,443.89886787359694
2279.9790847303198,389.00350380924226
2113.6266599977234,350.20869223303686
1985.77327841821,321.18892040646045
1885.7563654352766,297.7165101527902
1804.0982621935746,276.88836352178214
1732.3862160352583,257.12631748561483
1664.891540807662,238.20625982373122
1600.0097686929214,220.9280782142007
1540.172578971772,206.5065348702444
1488.946090607247,195.79978696083597
1446.252638582597,188.61240891883753
1406.987098351197,184.0055539004489
1362.9185710524991,181.53350288028713
81455.47288944187,8814.089183987386
