---- Running command
---- ./polyDFE -d /scratch/40841114/tmpfw10idzj -m C -i /scratch/40841114/tmpwi6apljd 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40841114/tmpfw10idzj
----      with -i /scratch/40841114/tmpwi6apljd 1
---- Data /scratch/40841114/tmpfw10idzj does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14           ln lk          grad status 
   0 0.00000450123  0.0008663822 -44.346810000     0.1221405    0.01060767    0.09636954     0.6268517     0.6514728     0.6820074     0.5848618     0.7565646     0.6523473     0.6349214     0.7005902     0.6139579     0.6324166     0.6421517     0.7478784       1.22486 -118.5779123648 1.56685764473   -2 
   1 0.00000450123 0.00089510895 -44.270086476 0.12155763633 0.01060880741 0.09637002797 0.62558956483 0.64871531922 0.69435359092 0.58367096287 0.75838105739 0.65570068104 0.63520400846 0.70384316795 0.61382110467 0.63611091544 0.64172144387 0.74853302912 1.22437433805 -115.5850935165 0.99398588535   -2 
   2 0.00000450123 0.00086485861 -44.639320169 0.12297203961 0.01060601772 0.09637019664 0.59397298186 0.61124146026 0.79391636136 0.56619533803 0.76439847558 0.67929092545 0.63247694411 0.72748626653 0.60874190818 0.66602745144 0.63443824664 0.75012683462 1.21066484136 -108.0109764759 1.52772475745   -2 
   3 0.00000450123 0.00088905460 -44.608992125 0.12261869832 0.01060669781 0.09637061033 0.59286437748 0.60715168043 0.81373622072 0.56356978566 0.76670104882 0.68506430794 0.63247925824 0.73334614245 0.60804992373 0.67335406750 0.63318822146 0.75097200788 1.20876036309 -105.4514850283 0.30533991919   -2 
   4 0.00000450123 0.00087934745 -45.098455618 0.12507202375 0.01060194400 0.09636996893 0.61350303130 0.60159725949 0.86449822363 0.54746071097 0.77477925652 0.71719033708 0.63007251727 0.76922464565 0.60136940624 0.72424737892 0.62257152089 0.75476880728 1.19197816001 -103.7004978817 0.22107234719   -2 
   5 0.00000450124 0.00088609574 -45.213954630 0.12574678740 0.01060070568 0.09636997143 0.61651035159 0.60857009056 0.86042037246 0.54734052059 0.77884872685 0.72566462988 0.63113399997 0.77996707978 0.60066001518 0.74086065712 0.62038016747 0.75731733092 1.19070500525 -103.3871203200 0.46566047228   -2 
