all
999565295.0885917
39582.98713860436
18545.487673416457
12330.348051902602
9508.160182726368
7964.543049930942
6968.092593164
6193.243658278943
5508.630976800449
4889.602047519236
4350.156372035388
3893.7587941627553
3495.6775304176954
3115.7751478870255
2726.0988656442587
2330.7541962315217
1961.5302118081547
1652.4400468870037
1414.8606250475332
1235.412323005297
0.0
