---- Running command
---- ./polyDFE -d /scratch/40840766/tmp8m3mm1jx -m C -i /scratch/40840766/tmpea_ynbeu 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840766/tmp8m3mm1jx
----      with -i /scratch/40840766/tmpea_ynbeu 1
---- Data /scratch/40840766/tmp8m3mm1jx does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14           ln lk          grad status 
   0 0.00000450123  0.0008663822 -44.346810000     0.1221405    0.01060767    0.09636954     0.6268517     0.6514728     0.6820074     0.5848618     0.7565646     0.6523473     0.6349214     0.7005902     0.6139579     0.6324166     0.6421517     0.7478784       1.22486 -118.9160130847 0.59004473875   -2 
   1 0.00000450123 0.00085449116 -44.505360657 0.12271042807 0.01060653494 0.09636968019 0.62906019510 0.65129611581 0.68584168526 0.58342708468 0.75596727972 0.65252088170 0.63646273334 0.70133362539 0.61246362918 0.63292993403 0.64146043759 0.74847022237 1.23008663654 -118.3816757960 0.48459594909   -2 
   2 0.00000450126 0.00085082850 -46.423935913 0.12758741292 0.01059686252 0.09637492378 0.68001345595 0.66014293252 0.75842826931 0.56637947966 0.75380049305 0.66007143580 0.66582384340 0.71763923489 0.59154031327 0.64412624798 0.63290692116 0.76135851142 1.32456211667 -115.0137988264 0.28634577791   -2 
   3 0.00000450126 0.00085129018 -46.208502582 0.12692829961 0.01059815520 0.09637462326 0.66696344467 0.66013991661 0.74496828284 0.57011696008 0.75550954182 0.65983428552 0.66237421680 0.71616062278 0.59471734472 0.64323865009 0.63445134003 0.76035405833 1.31257190131 -114.8360365425 0.22116882323   -2 
   4 0.00000450127 0.00085976958 -46.575526382 0.12740924147 0.01059722232 0.09637659046 0.66106976001 0.66453154010 0.74671414258 0.57198956006 0.75921967932 0.66312323426 0.66807911453 0.72052407570 0.59314951348 0.64660862777 0.63450435371 0.76428365545 1.32878349990 -114.5264470115 0.47340153833   -2 
   5 0.00000450129 0.00085576554 -47.902107226 0.12974834118 0.01059278376 0.09638245920 0.64146444429 0.67617362680 0.74975819236 0.57741620187 0.77002932426 0.67294017779 0.68566469960 0.73387090817 0.58801672232 0.65706589712 0.63444739192 0.77649597260 1.37949380687 -113.7032994081 0.18771880419   -2 
