---- Running command
---- ./polyDFE -d /scratch/38996449/tmpzq0rk9dl -m C -i /scratch/38996449/tmphvjwfqbk 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/38996449/tmpzq0rk9dl
----      with -i /scratch/38996449/tmphvjwfqbk 1
---- Data /scratch/38996449/tmpzq0rk9dl does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19           ln lk          grad status 
   0   0.007632547   0.007669351 -22188.790000     0.1916524    0.04617354      1.562568     0.8275426     0.7254075     0.6568578      0.602303     0.5558673     0.5172334     0.4889478     0.4709818     0.4671859     0.4710718     0.4770928     0.4916403     0.5096436     0.5365832     0.5691288     0.6256435     0.7473002      1.000285 -140.0934365532 0.57101056380   -2 
   1 0.00763967039 0.00768730896 -22247.263996 0.19572008025 0.04608389766 1.56274916837 0.81858568960 0.72713596661 0.66651030411 0.60724847615 0.55022543398 0.51246586821 0.50160731550 0.47318782388 0.46717572521 0.47362257356 0.48230298769 0.49048592736 0.50538428579 0.53257663299 0.56453906389 0.62833853208  0.7467801742 1.00570241825 -138.7068913495 1.26838976232   -2 
   2 0.00764799455 0.00782393351 -22283.097585 0.19729580444 0.04610934634 1.56360724771 0.81158157773 0.72983568787 0.67788754952 0.61324045982 0.54407078180 0.50718756011 0.51684446934 0.47588911904 0.46726534764 0.47672087170 0.48856730557 0.48921909366 0.50050482922 0.52798225069 0.55926550840 0.63161925271 0.74631233174 1.01223089555 -137.2991066966 0.68436677938   -2 
   3 0.00766979843 0.00767429218 -22293.308554 0.19281694435 0.04653542362 1.56766389000 0.80457725398 0.73083217529 0.69815870869 0.62511099941 0.52894731866 0.49372609201 0.55634616646 0.48236340489 0.46703475186 0.48449199732 0.50498658124 0.48547941339 0.48732053163 0.51541811842 0.54483782838 0.63988649768 0.74448115955 1.02798863659 -134.7685827789 0.36444387320   -2 
   4 0.00767765419 0.00762846889 -22327.649049 0.19399934895 0.04657596128 1.56850520104 0.82070081924 0.73026758471 0.69472774217 0.62577462743 0.52697339112 0.49094975736 0.56688924488 0.48445089157 0.46709134570 0.48724148320 0.51079258134 0.48428728310 0.48269635038 0.51087715959 0.53953222765 0.64305034107 0.74409267410 1.03342076314 -134.2015879128 0.67768160098   -2 
