all
999884296.9722011
11809.74600568975
5036.8018584959245
3179.7996318933397
2342.2932751913218
1867.4829115496234
1560.7177403097733
1346.0223440833465
1187.412933561099
1065.5519704005808
969.1959762685775
891.1769117100893
826.6541092380237
772.6722729525627
727.6699191945719
690.269910671609
658.4746938101422
630.7148937714708
607.5200475075284
590.5121907244388
0.0
