all
999733765.2602459
27689.73500748664
12470.33325701475
7866.256771403761
5676.678207290154
4412.948137432286
3597.5368717095334
3030.704349556871
2615.5190565153516
2298.962493134006
2049.5871881623934
1848.5856505868835
1684.6488606679143
1549.8017279319292
1436.9101429218936
1339.4833954289554
1252.499576832775
1172.660234955306
1098.8580969341353
1033.8356680158145
0.0
