all
999772795.8556974
19188.55838389371
7411.8030431397265
4344.5240488885065
3009.7988664223867
2276.9013896627494
1819.6024471351323
1512.870979944701
1297.4471441931182
1139.9040014698796
1019.457790199822
923.4641505373988
845.2807390210297
782.0203865301168
732.1029820083243
693.7581372031424
665.1658311926697
645.3549421949559
633.9447144268642
629.5457804441223
0.0
