all
999556780.1762433
38976.224053134494
18311.571201876464
12458.901609532024
10061.04873102764
8926.90476941627
8185.131755645606
7419.167439528871
6540.683585544873
5675.848496108738
4988.582308052045
4537.100476504152
4235.503084117198
3917.3833483373433
3451.5687877211008
2833.165578369124
2179.1152802584866
1630.879951269231
1255.4177916933393
1029.4709172917453
0.0
