neutral,selected
999639002.0,999854328.0
34799.809655848825,12363.064217784253
17049.706590322723,4419.086735000094
11262.798784099055,2504.5125358334167
8398.44595643617,1687.140238229807
6700.008409263502,1245.226669091636
5583.318622669225,973.2877237028817
4798.200346835003,791.1884692976944
4217.3482443319335,661.8714873988795
3766.462759424294,565.9627984079837
3399.915205162896,491.9545743535741
3091.436862789078,432.59885271151694
2827.8535740871553,383.5492161475229
2602.916007754921,342.34317755924667
2412.128196961336,307.4924525071419
2249.881947702208,277.9562373291878
2109.776296443357,252.91438966602576
1987.9581226820897,231.63124358382743
1885.2203275319157,213.16963065355776
1799.4839843865332,194.86021978305672
67839.62585265213,7285.44279352548
