all
999740884.7938085
25699.722688703238
11536.243883194868
7291.944644773972
5291.930370949825
4140.798099957925
3396.2860487962375
2876.3114945152565
2492.880635482348
2198.406437958506
1964.7634748762623
1774.0268541502123
1614.3459049906485
1478.0564795299942
1360.4348192694151
1258.842018804716
1172.30897616679
1100.3073414148635
1039.8757336434405
984.9549800978535
0.0
