neutral,selected
9998491.0,9999115.0
125.45870226222284,47.44002831944341
21.57878059330946,6.149134584418467
4.766924910127909,1.3455439062945063
1.0638365910698557,0.3313589516665838
0.21841145596640088,0.0767796016029839
0.03932032822676749,0.015562006212203073
0.006061549953908557,0.0026824494281162473
0.0007916314392685463,0.00038885098121601826
8.71490511316121e-05,4.716710449885553e-05
8.05945495041208e-06,4.7715181461334944e-06
6.235876145444785e-07,4.0107527615932304e-07
4.0133793147590175e-08,2.786474232216718e-08
2.1303831281769183e-09,1.5876567849349653e-09
9.214179991284322e-11,7.334582164230184e-11
3.1912740835533257e-12,2.7020740603737326e-12
8.630391539399732e-14,7.746106520507084e-14
1.7542954629434268e-15,1.6644179558883535e-15
2.519028373488163e-17,2.5207745248099084e-17
2.276496078983822e-19,2.398597151417618e-19
9.731724063999333e-22,1.078199795901989e-21
