all
999710492.1259857
35328.66009736889
16009.220631567146
9917.755833156272
7029.786856293376
5378.9437723837655
4322.549311165552
3593.1409061334202
3062.272015920877
2660.1628400509944
2344.8918746317595
2090.492380295867
1881.264643509816
1707.551413400351
1562.5109725345276
1440.348009734249
1335.754028423792
1244.1042163108648
1162.085471391726
1086.5222497925529
0.0
