all
999729468.6206278
29718.524263072115
12800.136080018268
7940.533910639629
5728.827684443775
4473.084293083861
3664.6350407093505
3100.4625354681357
2682.7425710938505
2358.9537097945918
2099.7272101332446
1887.98888461073
1712.5322014292528
1564.7465091543295
1437.9628999074187
1328.0866834909293
1233.4736420994714
1152.8349751576475
1083.3131531246966
1023.3573649570804
0.0
