---- Running command
---- ./polyDFE -d /scratch/38994889/tmp0kouufjz -m C -i /scratch/38994889/tmpm5mxmsmn 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/38994889/tmp0kouufjz
----      with -i /scratch/38994889/tmpm5mxmsmn 1
---- Data /scratch/38994889/tmp0kouufjz does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it     theta_bar           S_d             b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19           ln lk          grad status 
   0         0.001        -20000           0.2             1             1             1             1             1             1             1             1             1             1             1             1             1             1             1             1             1             1 -10407.35555914 99.3808112446   -2 
   1 0.00364974886 -18496.474226 0.09073765285 1.17863906397 1.09607703161 1.06214529374 1.04400403110 1.03282499948 1.02554688332 1.02072957150 1.01754338644 1.01564867383 1.01443153841 1.01352351711 1.01307419848 1.01283722759 1.01295393845 1.01329883570 1.01440143648 1.01744396040 1.02521080446 -1014.112520185 11.0876801939   -2 
   2 0.00489369243 -18778.458550 0.10949634499 1.20503876943 1.09552828787 1.05081237887 1.02753824524 1.01360113431 1.00519958622 1.00050909252 0.99835234790 0.99846300393 0.99948347142 1.00062182746 1.00251369824 1.00456478076 1.00729402110 1.01041071945 1.01555987572 1.02638550765 1.05155733077 -809.6794685162 20.1764285332   -2 
   3 0.00605064255 -19487.050286 0.17223510883 1.19972870194 1.06930484526 1.01517149549 0.98760828311 0.97159971347 0.96294591411 0.95956064858 0.95988627191 0.96389288372 0.96909249191 0.97403943870 0.98018243212 0.98637231110 0.99377127457 1.00182726864 1.01410598491 1.03860760307 1.09496892310 -440.5938748523 6.44966324058   -2 
   4 0.00559384805 -19412.907553 0.16637843242 1.17891273781 1.05997356012 1.00861698940 0.98205336551 0.96651687999 0.95816292846 0.95504079628 0.95564325629 0.95998464487 0.96553284807 0.97080599492 0.97730255884 0.98384080761 0.99162484005 1.00008690696 1.01292640604 1.03845451064 1.09709425097 -418.3290816159 2.73170587773   -2 
   5 0.00576470836 -18825.338754 0.14576203591 1.02828722252 0.96040044352 0.91008895726 0.87974933877 0.86101493397 0.85190479711 0.85093155160 0.85628407772 0.86870065479 0.88338558803 0.89734288602 0.91387278679 0.93050506229 0.94997886955 0.97112248785 1.00266517992 1.06510243151 1.21288585424 -362.1255887141 7.50622069487   -2 
   6 0.00558829475 -18473.594217 0.14417038888 0.90390581845 0.86941959496 0.82078671480 0.78808055659 0.76715986241 0.75754989329 0.75818762809 0.76712595450 0.78577247939 0.80771471546 0.82877112317 0.85371597758 0.87904397435 0.90884661152 0.94150273221 0.99052810050 1.08910560866 1.33200414037 -312.1115576365 5.80825032798   -2 
   7 0.00708895472 -17922.493184 0.15993452611 0.76109332052 0.72217472979 0.66617361089 0.62535006309 0.59822668093 0.58558079720 0.58663920472 0.59925043376 0.62597115411 0.65832332091 0.69031750645 0.72915740851 0.76971040854 0.81863663632 0.87377622155 0.95894597688 1.13841618672 1.62269734664 -205.9104505007 3.75700337916   -2 
   8 0.00707141105 -17919.630400 0.16636851891 0.76278681263 0.71292971498 0.65493580694 0.61275436337 0.58452603932 0.57104024507 0.57154099950 0.58387249722 0.61064973346 0.64332120824 0.67579708365 0.71541291303 0.75694695122 0.80723967910 0.86412166399 0.95224535626 1.13861950771 1.64423369958 -196.8051802362 2.64076384552   -2 
