all
999774438.5542161
22607.243610326943
8380.080420541308
4489.951250811567
2854.3943460896335
2026.6221072996761
1561.6236089141628
1282.868333030205
1108.173434008297
994.7679396980318
918.8963157402023
866.8046829739586
830.1354237493763
803.644855204019
784.0494524073887
769.1269370638049
756.952993727131
745.3553240089535
731.9914224138874
718.6514614940534
0.0
