neutral,selected
999667398.0,999752547.0
30146.13055482083,22274.965621799
12188.771863725253,8214.261011198405
6827.217586336956,4403.3730035334065
4468.0589646521385,2809.0513312740245
3240.8435955896507,2004.4308289229823
2539.690322081442,1550.3176134849944
2115.531586638799,1273.5906754721607
1849.1553036568123,1096.557969740912
1677.0505839788766,981.0264301273462
1563.2739528873922,905.8849780601347
1486.7115646438947,857.694013096845
1434.3697875021717,827.2556726612154
1398.0095901377877,808.2955013327687
1372.4418804378784,796.1056219564116
1354.1219156911638,786.1705022248228
1339.8913463091244,774.2751257512873
1326.0454102059573,759.0473431782277
1308.4786231830121,745.8718636815639
1290.418325898418,747.0316910110378
81345.67537755264,43820.5154780493
