neutral,selected
999644106.0,999878838.0
34195.3754495734,9614.272909591298
16812.71349677209,3424.6997964429347
11141.162952561843,1953.0826412555305
8318.17476705849,1328.33099385967
6629.268286297123,992.5807288777693
5509.7841679386,786.1387005331002
4716.861398548027,648.2336609233352
4127.837552263213,550.902801491974
3673.6625381824606,478.9726584334352
3311.7537794494265,423.3293088066828
3014.538232080055,378.46426822085704
2764.6965147527194,341.1347658840304
2552.174735067147,309.2918760999197
2371.0108951084167,281.54906008543657
2216.0175988432306,257.30259578445265
2080.508068902689,236.72172056438427
1957.905234725547,219.98356914979144
1849.746834052672,206.64765321526406
1773.6891873463796,194.63870719793422
68270.21749402532,6949.885449542577
