---- Running command
---- ./polyDFE -d /scratch/40841741/tmpxi5vk49x -m C -i /scratch/40841741/tmpnuuowtnj 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40841741/tmpxi5vk49x
----      with -i /scratch/40841741/tmpnuuowtnj 1
---- Data /scratch/40841741/tmpxi5vk49x does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19          r 20          r 21          r 22          r 23          r 24          r 25          r 26          r 27          r 28          r 29           ln lk          grad status 
   0 0.00000450268  0.0009259123 -45.463749999     0.1287808   0.009184894     0.1083917     0.5642878      0.496756     0.4953868     0.4840476     0.4906511     0.4906073     0.5437098     0.5553355     0.5124802     0.5092361     0.6175192     0.5977393     0.4504409      0.522028     0.3860458     0.4756257     0.5506624     0.3834732      0.531485     0.4975372     0.5880576     0.5381713     0.7063446     0.5665509     0.6574706     0.6611074     0.9643355       1.73894 -222.0454337054 0.61744731979   -2 
   1 0.00000450268 0.00092065252 -45.140293654 0.12555565782 0.00918900101 0.10839232129 0.62140086614 0.52438574075 0.48776834753 0.46680710252 0.48309732526 0.50735711087 0.55210800801 0.56966398791 0.49179133464 0.52520077331 0.61287469150 0.61923766188 0.43656072444 0.55090338759 0.38097938282 0.46585786450 0.54229188992 0.38652643877 0.53971636730 0.48360209270 0.59104316512 0.54649472978 0.70113201684 0.55231320149 0.65256831559 0.65128957706 0.96433538204 1.74573560023 -216.5073484156 1.09375361371   -2 
