neutral,selected
9996565.0,9999024.0
333.5088269376202,93.12024365249621
157.1388437386635,33.053192483123446
101.04134897930449,20.131448313174225
73.96008878417048,13.927847723791803
58.833090610203705,10.25643925267183
49.490014107130634,7.859625397630448
43.06866780094974,6.194729565814389
38.20976673664198,5.023551990380513
34.30498733667698,4.223267439143519
31.096098634751176,3.695502015443354
28.457805001749737,3.3464026396841433
26.296020621045987,3.0961787162663126
24.516009070849996,2.888745075601922
23.024884298776623,2.692785536663367
21.744126721108334,2.4967723001032733
20.619018625648152,2.3020677041207613
19.620466980853582,2.116344855031421
18.739694512599744,1.9481761784367357
17.978488243289913,1.8033195784917144
17.33828078036987,1.6831222539002615
16.811122271009708,1.5850107882093774
16.37487944059,1.5043890648423106
15.993814769970964,1.4368498035118715
15.624176456705696,1.3796771935230843
15.222936549273015,1.3321147695687603
14.756868788391843,1.2945175716636044
14.209154302460693,1.2669956046808935
13.581663226153925,1.2482994556231468
12.892585914608727,1.2354893912680363
12.17056078776555,1.2245093617540164
11.447336516595746,1.2113680776328173
10.751097124488949,1.193389774264041
10.101998302904724,1.1700132245217119
9.510551292874496,1.1428457117558246
8.978608133910692,1.1149947492057117
8.502095455840058,1.0899651906535566
8.074403163939,1.0705290555639477
7.6894223827351,1.0579302670982025
7.343536631929013,1.0516236621741946
7.036274284004742,1.0495479038539939
6.769715304831322,1.0487712342260094
6.5470295578548,1.046271348277429
6.370665735179579,1.039620594681992
6.2407062989494095,1.0274198849988214
6.153783107552094,1.0094216924015587
6.102759174259092,0.9863712123153099
6.0771801523667675,0.9596553063850947
6.064335141578893,0.9308754801418521
6.0506734996322535,0.9014576309502461
6.023310237564039,0.8723854563383265
5.971398832342976,0.844104610853137
5.887221854444956,0.8165992028373145
5.766912301899026,0.789599896822867
5.610755215372914,0.7628531795785383
5.423037906503391,0.7363722079562082
5.211442525856269,0.7106039533885208
4.986028929234598,0.6864799957694555
4.757939829138603,0.6653565504358788
4.53804708735986,0.6488772809054231
4.33580369540595,0.6387985354051904
4.158532716829689,0.636800089061779
4.0112638074150695,0.6442774219990979
3.8970509838668486,0.6620943659672051
3.817534108524109,0.6902857548718486
3.7734105644956397,0.7277427053873105
3.764511728476721,0.7719717383511452
3.7893380258865377,0.8190593402315798
3.8441537646610957,0.8639600888599606
3.9219945303322805,0.9011433095138067
4.01209436390375,0.9255010975610627
4.100214523399453,0.9332956993948961
4.170125036908056,0.9228743166528053
4.20611199671538,0.8949445451955343
4.1959907180910365,0.8523649541005298
4.133856849868695,0.7995845792494455
4.021813285593033,0.741965247268853
3.8701661083837986,0.6851879607925841
3.6959680510808517,0.6348119046898867
3.5201417348100983,0.5959262265645588
3.363644099830409,0.5728093554849591
3.2432743298291076,0.5685921924921274
3.1678898067879575,0.5849978113623022
3.136003653105515,0.6221680176177209
3.135803621538533,0.6783933663527154
3.148216900199348,0.749463487306712
3.1525803389459064,0.8276451309169252
3.1331274337548023,0.9010062600319768
3.083757844213901,0.9544479815103116
3.0091524273354247,0.9735427791114363
2.9219490285556313,0.9505647690099129
2.837105349696131,0.889482543738237
2.764961537807457,0.8051821776586664
2.705116070066155,0.7146045558027037
2.6458639534340165,0.6250866045935938
2.5762707995183214,0.5342729084120428
2.5098970220191794,0.4555948283282172
2.486569102150679,0.4540836595640109
2.4781608599715668,0.6032863491897557
2.2910726968496404,0.765941628242541
710.9968592410014,148.53015770961662
