---- Running command
---- ./polyDFE -d /scratch/40841210/tmpcov8zx_n -m C -i /scratch/40841210/tmp510sb67a 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40841210/tmpcov8zx_n
----      with -i /scratch/40841210/tmp510sb67a 1
---- Data /scratch/40841210/tmpcov8zx_n does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19          r 20          r 21          r 22          r 23          r 24           ln lk          grad status 
   0 0.00000450451  0.0008647194 -33.444059999     0.1398527   0.005009714    0.05328228     0.5834314      0.499803     0.5581096     0.5076067      0.557493     0.6522272     0.6050956     0.5227928     0.5765882     0.4982845     0.5150672     0.5206269      0.482151     0.5460091     0.5199818      0.523935     0.5814646     0.6159988     0.7697745     0.7047025     0.6593795      0.914738      1.558127 -173.8735890496 0.66795379071   -2 
   1 0.00000450451 0.00088106988 -33.403521776 0.13988391585 0.00500971640 0.05328224574 0.57273647858 0.50098046482 0.55655463342 0.51095553756 0.55956934243 0.65252402373 0.60732598264 0.51937630480 0.57472279952 0.50323255154 0.51530893018 0.52062693342 0.48283468288 0.54600908901 0.51949470893 0.52344458645 0.57904913005 0.61599862635 0.77388704697 0.70533736631 0.65698425053 0.91907658796 1.57206901960 -172.7067024671 0.98748264498   -2 
   2 0.00000450454 0.00087985696 -33.449138047 0.14204423422 0.00500894135 0.05328190844 0.52260419858 0.50352131631 0.54677616390 0.52535150042 0.56784744551 0.65203203739 0.61666814965 0.50225513673 0.56478161164 0.52713529177 0.51579586847 0.51998461502 0.48565811891 0.54540589094 0.51661729090 0.52057468161 0.56686601697 0.61541017805 0.79331824459 0.70775700522 0.64485561810 0.93943527173 1.63851572192 -168.8265699987 0.39266328368   -2 
