---- Running command
---- ./polyDFE -d /scratch/40840731/tmpptkpdzbt -m C -i /scratch/40840731/tmpn73_zvz3 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840731/tmpptkpdzbt
----      with -i /scratch/40840731/tmpn73_zvz3 1
---- Data /scratch/40840731/tmpptkpdzbt does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14           ln lk          grad status 
   0 0.00000450123  0.0008663822 -44.346810000     0.1221405    0.01060767    0.09636954     0.6268517     0.6514728     0.6820074     0.5848618     0.7565646     0.6523473     0.6349214     0.7005902     0.6139579     0.6324166     0.6421517     0.7478784       1.22486 -104.8010264813 0.76822028384   -2 
   1 0.00000450122 0.00088354932 -44.304824010 0.12200291253 0.01060795545 0.09636950312 0.62009991306 0.64938780982 0.68477322827 0.58520632451 0.76044902339 0.65044895040 0.63696279625 0.69937747129 0.61612545496 0.63112473383 0.64459172026 0.74617481799 1.22234317609 -103.8140029167 0.68093789400   -2 
   2 0.00000450122 0.00089143111 -44.444757961 0.12392350106 0.01060435840 0.09636725033 0.56275638703 0.62625932661 0.70006108753 0.58423227552 0.78649313249 0.63249436115 0.65077898912 0.68705389560 0.63177566491 0.61902706587 0.66273809014 0.73054562593 1.19777720066 -100.3130848230 0.25360905590   -2 
   3 0.00000450120 0.00088621540 -44.573343492 0.12645455025 0.01059953624 0.09636321465 0.57843018296 0.61303006149 0.69506581128 0.57782265873 0.79615097639 0.61248867111 0.66012331911 0.67112154824 0.64589952331 0.60327185432 0.68098939050 0.71045646644 1.16704408656 -99.22707873069 0.58827163353   -2 
   4 0.00000450120 0.00089690662 -44.570661180 0.12716044927 0.01059821271 0.09636175342 0.58513040567 0.60928720537 0.69355208102 0.57561020662 0.80014972197 0.60485317972 0.66414959879 0.66490665305 0.65200659016 0.59692539214 0.68892946705 0.70233821257 1.15500373717 -98.79057962976 0.13186010834   -2 
   5 0.00000450119 0.00090054624 -44.475096881 0.12771548620 0.01059720739 0.09635986450 0.57322942069 0.61992438481 0.69123853640 0.57391917976 0.79764212305 0.59684364842 0.66813966496 0.65613385710 0.66134479623 0.58551761579 0.70288647539 0.68750586735 1.13789380490 -98.47837299613 0.06987070571   -2 
   6 0.00000450119 0.00089916253 -44.467918236 0.12771036103 0.01059722033 0.09635982339 0.57328910499 0.61977342122 0.69114257275 0.57390905327 0.79715519474 0.59688961834 0.66798737462 0.65599669398 0.66141944326 0.58516326219 0.70317206315 0.68702994661 1.13762693963 -98.47149779058 0.05289356100   -2 
   7 0.00000450119 0.00089852292 -44.261960593 0.12696502754 0.01059867724 0.09635967785 0.57736545598 0.61702528529 0.69085269130 0.57452794270 0.79000200894 0.59914302771 0.66528674998 0.65509552883 0.66189817641 0.58061951269 0.70675985679 0.68080764975 1.13577046052 -98.42659184061 0.02971918107   -2 
