all
999808936.7154787
9541.939818967809
3423.9502676114744
1961.3836029869015
1335.696993217427
995.9231693465905
785.8464635135637
644.7808573558234
544.3800887186135
469.6808001116955
411.9948245492691
365.9733187288126
328.3155553450453
297.03645867699026
270.88897403865917
248.87784461290437
229.9590485860846
213.19946394766012
198.6141907546908
187.94196366978193
0.0
