---- Running command
---- ./polyDFE -d /scratch/38995928/tmpgk0zbm1_ -m C -i /scratch/38995928/tmpylk_9c3y 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/38995928/tmpgk0zbm1_
----      with -i /scratch/38995928/tmpylk_9c3y 1
---- Data /scratch/38995928/tmpgk0zbm1_ does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19           ln lk          grad status 
   0    0.01346766  0.0008961823 -245.56979999     0.3789762      1.115224      1.093897      1.181135      1.231855     0.9243195      1.082592     0.8650157       1.20686      1.044504     0.9301775     0.9573576      1.358432      1.004809      0.982138     0.9355796      1.145759      1.008393     0.8705163 -167.1400419699 0.67455908408   -2 
   1 0.01350724940 0.00090086029 -239.04402844 0.36720423531 1.09507753244 1.04962054933 1.18308468689 1.22673114451 0.92031215401 1.08791437794 0.85521631247 1.20009206333 1.04888348371 0.92935103819 0.94846740979 1.35852456660 1.00231063818 0.98063128070 0.93555322049 1.13714943212 1.00847556637 0.87299619728 -164.7780375363 1.12936229180   -2 
   2 0.01354623895 0.00088405440 -234.43151443 0.36447690030 1.07273804622 1.00603323924 1.18232345659 1.21943975584 0.91515258977 1.09217067066 0.84447379179 1.19204770929 1.05269383316 0.92794053926 0.93871592175 1.35773357635 0.99921618337 0.97862984387 0.93516405672 1.12773347540 1.00826823576 0.87543934553 -162.9121647428 0.59246500709   -2 
   3 0.01363509160 0.00091721266 -226.16790018 0.37971936985 1.04222022869 0.92736812329 1.17696800885 1.20044489381 0.90124913760 1.10142294446 0.81626099109 1.17043006453 1.06201456482 0.92366739839 0.91231500689 1.35476456416 0.99041498348 0.97284636557 0.93379739576 1.10235582404 1.00796336932 0.88251993264 -160.1464411842 0.31246656910   -2 
