---- Running command
---- ./polyDFE -d /scratch/40840194/tmpp64qx8mg -m C -i /scratch/40840194/tmpahnla34z 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840194/tmpp64qx8mg
----      with -i /scratch/40840194/tmpahnla34z 1
---- Data /scratch/40840194/tmpp64qx8mg does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           ln lk          grad status 
   0 0.00000449599     0.0006164 -55.645569999     0.1199374     0.0151532     0.1308463     0.8958562     0.8771536     0.8733385 -39.66852936841 1.74859098160   -2 
   1 0.00000449599 0.00064570531 -55.528012601 0.11912642804 0.01515652912 0.13084847621 0.90567741391 0.88961776371 0.87610763968 -35.15814132949 0.30948008868   -2 
   2 0.00000449599 0.00063994538 -56.319572651 0.12249743474 0.01514386805 0.13084991024 0.91672723623 0.96718423415 0.86804369530 -33.53521412125 0.11260853107   -2 
   3 0.00000449599 0.00063914345 -56.471279765 0.12316108357 0.01514142210 0.13085017986 0.91944233242 0.97830882529 0.86774695620 -33.50808217875 0.12296103072   -2 
   4 0.00000449599 0.00064000904 -57.428734362 0.12758020670 0.01512554286 0.13085201938 0.94590953205 0.97707868826 0.88684469532 -33.18270013855 0.08019232207   -2 
   5   0.000004496 0.00064058075 -57.842043356 0.12941743315 0.01511931909 0.13085434281 0.93977684116 0.97655127967 0.89520222717 -33.11434222390 0.12426677834   -2 
   6 0.00000449600 0.00064430183 -58.053938116 0.13028974986 0.01511650082 0.13085625183 0.93666039728 0.97696958829 0.89968717883 -33.08046283207 0.02114427032   -2 
   7 0.00000449600 0.00064587606 -58.284977118 0.13076951855 0.01511562159 0.13086266646 0.93447872296 0.97707239185 0.89361330271 -33.06929632905 0.00872528492   -2 
   8 0.00000449600 0.00064612277 -58.323285773 0.13083552825 0.01511553725 0.13086384115 0.93421814052 0.97701233645 0.89274144436 -33.06910983025 0.00925647375   -2 
   9 0.00000449600 0.00064646796 -58.448462752 0.13080484895 0.01511637157 0.13086973046 0.93509505112 0.97542874175 0.89239057649 -33.06767409647 0.01328855229   -2 
  10 0.00000449600 0.00064642150 -58.541126916 0.13078398717 0.01511697920 0.13087406162 0.93548544045 0.97441762920 0.89220134963 -33.06725806540 0.01084308716   -2 
  11 0.00000449600 0.00064606605 -58.628329922 0.13072071887 0.01511774641 0.13087849247 0.93467091587 0.97475224845 0.89245171593 -33.06626139831 0.02109878777   -2 
