neutral,selected
998937575.0,999275568.0
80251.06038204436,38191.65746447823
26297.10378710429,10018.107037636411
13706.572725076509,4735.76630303508
9041.466429133974,2967.898765303854
6785.136328518111,2164.5513535685914
5473.341337933077,1713.216719307498
4609.834048588751,1420.7709436748828
3993.9097252149936,1214.988363122153
3532.0287486452216,1064.220631453433
3175.0096933590476,951.8293552221483
2893.557327855392,867.3349772072684
2667.7691583499764,803.3513695817959
2482.962972737513,754.6093646085275
2328.405453324777,717.869474658089
2196.922216081183,692.2383278655224
2084.440651738123,678.9562772744447
1989.0437517090236,680.1613399504167
1910.304187015733,698.5785148112972
1851.5446920076138,738.3808655403365
64511.53771036518,26460.619562272506
