all
999501822.012685
41745.39536308223
15847.187996367002
8930.181275786903
6023.056975351238
4506.929002369623
3595.0680087061323
2987.8427444772374
2554.1968706057037
2229.8408874656893
1979.2679949446401
1780.4437072049595
1618.354151849632
1482.4009974424036
1365.6673728780522
1264.8063056471028
1179.2912760670783
1109.3679492651922
1054.2711450929824
1014.6100823413656
0.0
