all
999806235.4572756
9625.315104487889
3466.2038441588284
1992.4300231050308
1358.610800791669
1012.8752966869037
797.9189547553865
652.3965968475904
547.8767263668658
469.68030580586543
409.49565792910073
362.15945698271287
324.2161006167771
293.2622800722796
267.63677475007216
246.2349723193477
228.27283738208595
212.99000927230463
199.61546770160618
188.06285604640465
0.0
