neutral,selected
998980050.0,999564244.0
77898.79847267366,18203.076104821765
25916.997157815294,4466.353586570875
13599.184049057936,2061.1904124987586
9038.075437785408,1274.4380345264158
6849.851292462444,919.2396619923086
5584.970343785356,718.4873302961272
4749.458833299653,586.8977454412911
4142.509627134636,493.4901511650656
3671.1945515628886,425.0790960732583
3290.0860310313315,374.49564067816624
2977.139484894468,336.5062106829328
2720.9105262022867,306.66629256189213
2512.452181824556,281.4061500710062
2341.2966741936243,258.48222761497817
2195.7919564161225,237.26233698656063
2066.005536467877,218.48606383899613
1946.403215217666,203.1483141467418
1838.1686581863803,190.774403198364
1755.224319475199,179.7052905004993
65168.41783536478,6755.872834813028
