neutral,selected
399856591.0,399936243.0
13680.860096293258,4724.771232595649
6622.824515033175,1655.6567304069706
4344.7454212058465,944.4225264810005
3228.780540492765,644.8606716660561
2572.506399976482,486.51606441398013
2142.59439647032,391.0436480848054
1838.8760040384948,327.1734225480537
1610.7092172950104,281.322308688854
1430.3491758424032,247.55757098090984
1282.2284003819923,222.89180296921631
1157.7426530334806,205.15001689484123
1052.840194251314,192.34472381208104
966.3802213286895,182.76718826970762
897.5393865043894,175.1970469888829
842.8127558522633,168.94800284256203
795.5539913820944,163.87509545749202
749.9343438395016,160.60367343863734
706.0090164406594,160.4008642427598
669.7480730129413,163.59988751230256
27593.121559262523,7848.200390978979
