all
999821164.4426945
9011.992496718864
2694.4373487481616
1308.3015473563464
776.8631880303374
521.0332950723944
381.93882916449024
300.5441198588535
250.45829793624173
218.22177785656072
196.34023057203646
180.51999889715728
168.41298446820377
158.92820680828132
151.7414668211125
146.8047822558471
143.79801855301963
141.72629031891708
139.25567090059954
136.5032115783689
0.0
