neutral,selected
999626765.0,999713467.0
37261.87168576347,29740.504488472096
17871.176821255067,11818.997165074687
11621.092799264765,6851.553962090877
8583.240692098088,4717.073560430774
6797.16753641879,3562.273278070023
5623.4147794965365,2844.5141055128065
4791.379861617463,2355.944362541529
4167.9925439646495,2002.2231871257347
3681.928469752522,1735.8021970745604
3292.9267972253188,1530.773780123494
2977.6145306714266,1371.7286157034341
2721.966608796802,1248.0890216123973
2516.1295311847343,1151.0975919271368
2350.340349897605,1072.712175145966
2213.259367267695,1006.0487055015606
2094.564146347152,946.8253914145041
1990.3122672494565,894.9556157164485
1904.9524888007388,855.1490122658267
1847.9933494424017,835.0536807502862
67526.69508924271,35361.3676886847
