all
999859320.0987097
15784.236724567343
7816.883060131861
5365.068127829817
4162.260739700886
3432.342508236146
2935.7966355301755
2574.360009094244
2297.4531887832236
2075.1030932348995
1889.5282369146182
1731.256636332154
1595.6627489047828
1479.8571412937379
1380.9730360007975
1296.13126326561
1222.8374540775671
1158.2367254468572
1098.5433259752565
1042.1049912498224
0.0
