---- Running command
---- ./polyDFE -d /scratch/40840491/tmp0qv_okwe -m C -i /scratch/40840491/tmp97ag0sku 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840491/tmp0qv_okwe
----      with -i /scratch/40840491/tmp97ag0sku 1
---- Data /scratch/40840491/tmp0qv_okwe does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9           ln lk          grad status 
   0 0.00000449946   0.000731729 -15.495060000     0.1773756  0.0009289272   0.007920217      0.756295     0.8118638     0.8203224     0.7703739     0.7596918     0.7652355     0.8437457      1.011566 -72.65849242854 0.41155924845   -2 
   1 0.00000449946 0.00072009914 -15.630816614 0.17887469020 0.00092890914 0.00792021715 0.75231833799 0.81525484295 0.79508103329 0.78673579467 0.77016843208 0.77495991060 0.84374729446 1.00653908029 -71.61776810940 0.76117243875   -2 
   2 0.00000449946 0.00073354561 -15.901106531 0.18119132881 0.00092888016 0.00792021817 0.74925497041 0.82796103717 0.73826623197 0.83221253389 0.79966280025 0.80234787668 0.84542281964 0.99561007868 -69.42515866388 0.10906198612   -2 
   3 0.00000449946 0.00073035425 -16.230264641 0.18398699806 0.00092884544 0.00792021935 0.75755084051 0.82321060249 0.73887795878 0.84640694894 0.81544833807 0.82054687861 0.84757978632 0.98964060184 -69.20610236279 0.22437804248   -2 
   4 0.00000449946 0.00073403515 -16.367164621 0.18499087513 0.00092883272 0.00792021998 0.76136782094 0.82234469150 0.74089866933 0.85192341541 0.82207724226 0.82836280567 0.84890833437 0.98776563530 -69.12151743151 0.09260393812   -2 
   5 0.00000449947 0.00073305177 -16.806287610 0.18779198014 0.00092879671 0.00792022238 0.76118770689 0.82936083934 0.76054712660 0.85438015083 0.83256031139 0.84373665466 0.85492075931 0.98897120957 -68.96119392747 0.08240702201   -2 
   6 0.00000449947 0.00073448674 -16.852501122 0.18795834993 0.00092879424 0.00792022275 0.76155319354 0.83066662963 0.76263283459 0.85427458956 0.83318632988 0.84485693061 0.85586007359 0.98981241772 -68.94993136178 0.05322948964   -2 
   7 0.00000449948 0.00073335009 -17.080931590 0.18838326302 0.00092878621 0.00792022512 0.76353097083 0.83767349231 0.76906362351 0.85040423873 0.83129433660 0.84474490401 0.86127152092 0.99785461103 -68.91119631618 0.04401164467   -2 
   8 0.00000449948 0.00073432661 -17.117666931 0.18826651818 0.00092878680 0.00792022568 0.76415159344 0.83825667606 0.76927012908 0.85005522177 0.83073673729 0.84423041519 0.86229517589 0.99967974977 -68.90569815007 0.05123220244   -2 
   9 0.00000449949 0.00073361206 -17.347776217 0.18746362162 0.00092879138 0.00792022970 0.76673696250 0.83865128020 0.76737737213 0.84855263697 0.82668016809 0.83971571230 0.86793316426 1.01073568541 -68.87896733085 0.03036111054   -2 
