all
999187187.3787452
19462.193255161426
4703.603413312714
2132.638929550602
1292.6349114012096
916.509755885937
709.4236946193622
578.1968622689785
486.5296612047307
417.9962007584044
364.50094996935366
321.8715190530747
287.74685056553744
260.4038885075038
238.21155399922802
219.60961170054816
203.35666889282598
188.74348303172852
175.76283479471417
165.62339485975997
0.0
