all
999629376.6576525
25784.692686689992
10306.48618912248
6488.919503144731
4991.375814079813
4261.365195370097
3770.942530442168
3306.1887131609087
2832.041784295526
2410.020322415011
2111.9208394119223
1959.3882873409939
1908.0722332516395
1871.367384396766
1768.936946255137
1574.4201030965935
1328.3162086585205
1103.0905342307717
951.2296473604702
883.2808740471329
0.0
