all
999732664.4944888
27396.433358145878
12338.713469906894
7819.249883194173
5682.000775304466
4445.168246501543
3642.067720482445
3080.2221784141807
2665.323312184313
2345.548620704337
2090.5467317073253
1882.0887213349079
1708.9176583268868
1563.3903263673985
1439.5979085267072
1332.9089036721325
1239.9752253589572
1158.4216930553093
1087.4949464632086
1028.4193935241683
0.0
