neutral,selected
998917040.0,999145412.0
83118.93181339721,56739.59350358935
27474.302468295806,17155.140243800524
14556.436957332606,8725.970111760102
9806.087792607741,5737.163384464064
7496.301340504715,4314.441332204402
6126.55917365868,3484.778593498937
5203.924222806855,2930.971004852715
4534.423688169784,2526.6967283601603
4026.1374046396168,2213.529928407979
3627.637243743829,1962.820404821528
3306.5917240351814,1760.3430981005367
3041.1804690917575,1597.7703671418672
2816.3207836519105,1468.0202987808373
2621.962344831078,1363.7246342885842
2451.6953490642722,1277.3181870750334
2300.7722690933633,1201.3478102136153
2164.7624244904805,1129.0460119104819
2041.5720440172272,1056.5039905810986
1937.9481170096903,986.5428777228764
61708.068121850956,32206.05779603526
