---- Running command
---- ./polyDFE -d /scratch/40840070/tmp8ienc434 -m C -i /scratch/40840070/tmpku8y1wvc 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840070/tmp8ienc434
----      with -i /scratch/40840070/tmpku8y1wvc 1
---- Data /scratch/40840070/tmp8ienc434 does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           ln lk          grad status 
   0 0.00000449599     0.0006164 -55.645569999     0.1199374     0.0151532     0.1308463     0.8958562     0.8771536     0.8733385 -37.46774360625 0.76135878411   -2 
   1 0.00000449599 0.00060279096 -55.703025488 0.12019264008 0.01515217536 0.13084599715 0.89245137917 0.87380699669 0.87467500635 -36.58453871909 0.14847934433   -2 
   2 0.00000449599 0.00059597238 -55.283626090 0.11655433947 0.01516691463 0.13085494283 0.90075418415 0.86082566645 0.91734926318 -36.09491035597 0.06254475329   -2 
   3 0.00000449599 0.00059231021 -55.188618865 0.11566314808 0.01517049897 0.13085667726 0.90079837528 0.86277338518 0.92100496206 -36.06887581549 0.09635452405   -2 
   4 0.00000449599 0.00059017851 -54.952992531 0.11356771973 0.01517901094 0.13086048923 0.90227090700 0.86979087725 0.92614575276 -36.01915892678 0.04295897747   -2 
   5 0.00000449599 0.00058795649 -54.886023619 0.11282057512 0.01518193250 0.13086108514 0.90254046279 0.87242319937 0.92242812067 -36.00308916503 0.05553440066   -2 
   6 0.00000449599 0.00058733317 -54.816250805 0.11203765551 0.01518499219 0.13086157042 0.90320745393 0.87492554844 0.91808148986 -35.99362328320 0.03485602369   -2 
   7 0.00000449599 0.00058804452 -54.810352228 0.11191154435 0.01518544733 0.13086145641 0.90330689622 0.87468139147 0.91709902667 -35.99072529016 0.02725526686   -2 
   8 0.00000449598 0.00058873725 -54.863350548 0.11157507505 0.01518625106 0.13085928151 0.90124389853 0.86868449981 0.91019255240 -35.97928489413 0.01023432783   -2 
   9 0.00000449598 0.00058871095 -54.861981964 0.11161387780 0.01518613686 0.13085945365 0.90135946220 0.86931096106 0.91100701242 -35.97910614871 0.00873158851   -2 
  10 0.00000449598 0.00058913057 -54.948618914 0.11165697058 0.01518559906 0.13085807531 0.89928731843 0.86822096644 0.91148764339 -35.97776753812 0.00774767841   -2 
  11 0.00000449598 0.00058912873 -54.939394673 0.11164996949 0.01518566570 0.13085822645 0.89968330174 0.86839353676 0.91140843799 -35.97768355053 0.00448857220   -2 
  12 0.00000449598 0.00059003766 -55.333775415 0.11181422940 0.01518339755 0.13085233690 0.89960877000 0.86659662343 0.91155122108 -35.97619064241 0.01429429305   -2 
  13 0.00000449598 0.00058972806 -55.327948907 0.11180914533 0.01518344245 0.13085243701 0.89955041725 0.86680090330 0.91146263559 -35.97580864303 0.00756788230   -2 
  14 0.00000449598 0.00058954278 -55.364006683 0.11171655377 0.01518363538 0.13085196301 0.89977383335 0.86856974059 0.91106594006 -35.97495271133 0.00413689414   -2 
