all
999106846.3974974
39783.82673822289
10314.372738446405
4804.689542902383
2963.0215501429975
2126.229129433973
1662.630692799588
1370.2834688805317
1170.0655523666303
1025.8316208794142
918.9395608841965
838.6357718644881
777.9974028667807
732.2530185265575
698.1806483044429
673.901510442699
658.764478704292
653.1821877274423
658.6633907053105
679.0848251719339
0.0
