---- Running command
---- ./polyDFE -d /scratch/40841208/tmp6srdcs19 -m C -i /scratch/40841208/tmp7qw8z7qf 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40841208/tmp6srdcs19
----      with -i /scratch/40841208/tmp7qw8z7qf 1
---- Data /scratch/40841208/tmp6srdcs19 does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9          r 10          r 11          r 12          r 13          r 14          r 15          r 16          r 17          r 18          r 19          r 20          r 21          r 22          r 23          r 24           ln lk          grad status 
   0 0.00000450451  0.0008647194 -33.444059999     0.1398527   0.005009714    0.05328228     0.5834314      0.499803     0.5581096     0.5076067      0.557493     0.6522272     0.6050956     0.5227928     0.5765882     0.4982845     0.5150672     0.5206269      0.482151     0.5460091     0.5199818      0.523935     0.5814646     0.6159988     0.7697745     0.7047025     0.6593795      0.914738      1.558127 -196.8527275109 0.79062899011   -2 
   1 0.00000450451 0.00088115937 -33.240836242 0.13772175506 0.00501051686 0.05328244374 0.59203172750 0.49874070755 0.56321588135 0.51121546585 0.56813921495 0.64199579408 0.62470184755 0.52021437977 0.58103274399 0.49405714313 0.51361201522 0.52394739781 0.47804682332 0.54028208630 0.52737944576 0.52061565079 0.58471729251 0.61557220026 0.77650456154 0.69945429696 0.65983172936 0.91473769647 1.56863138142 -194.3832617469 1.58075798095   -2 
   2 0.00000450455 0.00083344780 -32.352549185 0.12748941374 0.00501448267 0.05328325827 0.63842995898 0.48711167081 0.59410632206 0.53347124366 0.64304583204 0.57289395789 0.77360521717 0.50107256448 0.61088321908 0.46438906822 0.50240825310 0.54651274536 0.44942010631 0.50082756594 0.58098339564 0.49710411603 0.60694230823 0.61156314779 0.82348522636 0.66257756015 0.66199344685 0.91297895636 1.63891574774 -180.5289128354 0.41866241345   -2 
   3 0.00000450455 0.00082685319 -32.390244444 0.12803572055 0.00501424788 0.05328315274 0.61339365361 0.49595400573 0.59196298015 0.53446893484 0.64115591150 0.57633246456 0.77501094260 0.50083540298 0.61459930580 0.46173966743 0.50183251523 0.55035995686 0.44568252073 0.49569142786 0.59025121733 0.49378192320 0.61118121377 0.61153029905 0.83140037757 0.65732885009 0.66293732041 0.91368679696 1.64855596371 -179.3373650226 0.79362166001   -2 
   4 0.00000450456 0.00083844340 -32.373219750 0.12817354318 0.00501418953 0.05328308412 0.59752359282 0.50335537433 0.59063969530 0.53551151324 0.63978295707 0.57955207820 0.77616671450 0.50080888078 0.61784279376 0.45965732861 0.50146717499 0.55370340558 0.44264158328 0.49150533477 0.59822997150 0.49107256779 0.61486556312 0.61160001150 0.83823201108 0.65303984020 0.66383024851 0.91444708392 1.65697401263 -178.5232083438 0.23095970130   -2 
   5 0.00000450459 0.00083922068 -32.475506316 0.13251467699 0.00501240417 0.05328199476 0.61379602998 0.51875996667 0.57641079769 0.53446134275 0.62317974235 0.59751543290 0.76874801667 0.49897621171 0.63452492922 0.44486469969 0.49755805207 0.57456442218 0.42099833942 0.46224490563 0.65382849278 0.47125606247 0.63946910958 0.61065532257 0.88334547549 0.62210986632 0.66874333987 0.91725383670 1.70421632700 -176.7167823632 0.15412466959   -2 
   6 0.00000450458 0.00083665039 -32.436806679 0.13202788492 0.00501259835 0.05328205884 0.61075039694 0.51298218941 0.58096698931 0.53496959921 0.62695210444 0.59483649147 0.77032504327 0.49947419228 0.63255641759 0.44652330867 0.49815525387 0.57263628322 0.42287003262 0.46476088923 0.64870783902 0.47288446680 0.63755665189 0.61093783611 0.87932659687 0.62465884935 0.66857868110 0.91737276077 1.69955064650 -176.6203251761 0.20710538399   -2 
