---- Running command
---- ./polyDFE -d /scratch/40840480/tmpqqcfl71m -m C -i /scratch/40840480/tmpw_bmqtgs 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840480/tmpqqcfl71m
----      with -i /scratch/40840480/tmpw_bmqtgs 1
---- Data /scratch/40840480/tmpqqcfl71m does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           r 5           r 6           r 7           r 8           r 9           ln lk          grad status 
   0 0.00000449946   0.000731729 -15.495060000     0.1773756  0.0009289272   0.007920217      0.756295     0.8118638     0.8203224     0.7703739     0.7596918     0.7652355     0.8437457      1.011566 -76.22057418476 0.76856732321   -2 
   1 0.00000449946 0.00071721831 -15.594144673 0.18001207419 0.00092889943 0.00792021605 0.73017355898 0.82306521257 0.78662886472 0.76412818446 0.74009754518 0.76898474686 0.84645410362 1.01704514894 -73.41991815067 1.22338383257   -2 
   2 0.00000449946 0.00075432372 -15.716672900 0.18487083988 0.00092885134 0.00792021409 0.67353901419 0.86090811966 0.70200025746 0.74954349275 0.68791180890 0.78240028890 0.85685652949 1.03625533322 -67.24956228196 0.32606946952   -2 
   3 0.00000449945 0.00074947799 -15.795151669 0.18751512212 0.00092882429 0.00792021272 0.69284836021 0.83190289490 0.68746271040 0.73855466242 0.66567493955 0.78174269897 0.85526293751 1.03683031767 -66.16037399229 0.52223465504   -2 
   4 0.00000449945 0.00075980915 -15.805032517 0.18825935527 0.00092881699 0.00792021220 0.70185740764 0.82069638896 0.68182088832 0.73387678181 0.65544788907 0.78171627532 0.85479409413 1.03750277675 -65.72384703627 0.12787074415   -2 
   5 0.00000449945 0.00076878943 -15.855692737 0.19002245646 0.00092879800 0.00792021070 0.68152535330 0.81357547129 0.67447695401 0.72068367178 0.62635321337 0.77834889249 0.85022864416 1.03552325408 -65.35174919276 0.04773327395   -2 
   6 0.00000449945 0.00076758470 -15.857756581 0.18995356373 0.00092879817 0.00792021067 0.68156493643 0.81364081328 0.67399231238 0.71962817651 0.62443891450 0.77716325774 0.84895244831 1.03413488070 -65.34240169290 0.07396733984   -2 
   7 0.00000449944 0.00076889989 -15.847438175 0.18908893930 0.00092880430 0.00792021054 0.68399593152 0.81516203916 0.67236690446 0.71538121431 0.61661839402 0.77137342335 0.84275541566 1.02721616497 -65.30567999423 0.02590738934   -2 
