---- Running command
---- ./polyDFE -d /scratch/40840236/tmp18ls92kd -m C -i /scratch/40840236/tmpikq20p26 1 -v 1 
---- Performing inference using model C

---- Performing inference on /scratch/40840236/tmp18ls92kd
----      with -i /scratch/40840236/tmpikq20p26 1
---- Data /scratch/40840236/tmp18ls92kd does not contain divergence counts. Using option -w.
---- No mutation variability. Using Poisson likelihood.


---- Using provided initial values

-- Starting local optimization
-- Optimizing all parameters
  it        eps_an     theta_bar           S_d             b           p_b           S_b           r 2           r 3           r 4           ln lk          grad status 
   0 0.00000449599     0.0006164 -55.645569999     0.1199374     0.0151532     0.1308463     0.8958562     0.8771536     0.8733385 -36.69610801593 0.92821287944   -2 
   1 0.00000449599 0.00059871180 -55.727048241 0.12039852220 0.01515132449 0.13084531289 0.89752218237 0.87458513582 0.87263880292 -35.32385276601 0.25614365269   -2 
   2 0.00000449599 0.00058840068 -55.490047472 0.11887684256 0.01515716866 0.13084669917 0.95106136251 0.87911457299 0.88519436011 -34.45174042129 0.10424961816   -2 
   3 0.00000449599 0.00058028882 -55.263784509 0.11767996040 0.01516174380 0.13084681697 0.96323409234 0.89113527074 0.89969215287 -34.33332989113 0.13820396001   -2 
   4 0.00000449599 0.00058094737 -55.123878910 0.11700375996 0.01516434151 0.13084667627 0.96522180975 0.89780257437 0.90691392053 -34.27735185024 0.09029587096   -2 
   5 0.00000449599 0.00057842334 -54.963601477 0.11641058542 0.01516648007 0.13084506739 0.95927831393 0.90451040205 0.91420817315 -34.23020726928 0.03868412833   -2 
   6 0.00000449599 0.00057934623 -54.906828901 0.11626924758 0.01516691865 0.13084396634 0.95749946836 0.90484597620 0.91482903870 -34.22496764028 0.03393755445   -2 
   7 0.00000449599 0.00057925470 -54.782046557 0.11608277566 0.01516728014 0.13084042962 0.95288118044 0.90362805010 0.91455241058 -34.21763679969 0.02339713140   -2 
   8 0.00000449599 0.00058035199 -54.613291341 0.11587334680 0.01516755010 0.13083517392 0.95106421302 0.90079412183 0.91255835943 -34.21240161768 0.03596021400   -2 
   9 0.00000449599 0.00058004239 -54.448285425 0.11573193703 0.01516749595 0.13082939004 0.94973933716 0.89768246671 0.91005471475 -34.20778001212 0.01608886442   -2 
  10 0.00000449599 0.00058024689 -54.321166628 0.11565778955 0.01516726461 0.13082447994 0.95104359943 0.89666548316 0.90828452570 -34.20564841984 0.01629828776   -2 
  11 0.00000449599 0.00057982907 -54.260254344 0.11565415393 0.01516699236 0.13082180084 0.95155977598 0.89650610170 0.90757172802 -34.20486725846 0.01068737118   -2 
  12 0.00000449599 0.00057956338 -53.997957140 0.11565779843 0.01516571181 0.13080998300 0.95326153658 0.89832806185 0.90658845991 -34.20283993928 0.01599535398   -2 
  13 0.00000449599 0.00057892751 -53.840448712 0.11570376674 0.01516472523 0.13080245516 0.95344737927 0.89931861631 0.90654837381 -34.20168793855 0.01825731711   -2 
  14 0.00000449598 0.00057855745 -53.149617680 0.11589744562 0.01516042475 0.13076934805 0.95323786204 0.90321397374 0.90843611161 -34.19732143144 0.01910931116   -2 
  15 0.00000449598 0.00057742440 -52.400367843 0.11628406005 0.01515486280 0.13073142928 0.95265649441 0.90404958541 0.91123905584 -34.19284846826 0.04160337767   -2 
  16 0.00000449596 0.00057734325 -50.365913712 0.11734427306 0.01513949935 0.13062605209 0.95269111584 0.90493348906 0.91903773927 -34.18100736487 0.03493836809   -2 
  17 0.00000449596 0.00057620266 -49.717059579 0.11797165154 0.01513314851 0.13058909900 0.95467946101 0.90239189868 0.91750447373 -34.16862516996 0.06261733077   -2 
