neutral,selected
1392758.960352423,1494513.039647577
405.0,518.0
201.0,209.0
156.0,156.0
117.0,111.0
109.0,103.0
105.0,91.0
68.0,76.0
78.0,66.0
75.0,80.0
0.0,0.0
